slug,name,playtime,released,tba,rating,rating_top,ratings_count,reviews_text_count,added,suggestions_count,updated,game_id,reviews_count,genres
corridor-exit-8,Corridor Exit 8,0,2025-06-27,False,0.0,0,0,0,1,0,2025-06-30T06:42:41,1005960,0,"['Casual', 'Indie', 'Strategy', 'Adventure']"
a-sexy-tour-with-xiang,A Sexy Tour With: Xiang,0,2025-06-27,False,0.0,0,0,0,1,324,2025-06-30T06:14:06,1005942,0,"['Casual', 'Indie']"
blockblasters,BlockBlasters,0,2025-07-30,False,0.0,0,0,0,1,0,2025-08-01T10:18:41,1007840,0,"['Indie', 'Strategy', 'Adventure', 'Action']"
islets-defense,Islets Defense,0,2025-06-18,False,0.0,0,0,0,1,0,2025-06-20T08:46:11,1005248,0,['Strategy']
whimside,Whimside,0,2025-08-07,False,0.0,0,0,0,1,0,2025-08-08T13:25:38,1008368,0,"['Casual', 'Indie']"
aruri-nozi-zame,ある日の子ザメ,0,2025-06-28,False,0.0,0,0,0,1,0,2025-08-28T06:31:49,1009397,1,"['Casual', 'Indie']"
night-club-simulator,Night Club Simulator,0,2025-07-30,False,0.0,0,0,0,1,512,2025-08-01T09:41:04,1007813,0,"['Indie', 'Simulation']"
ikarus-parkour,Ikarus Parkour,0,2025-07-31,False,0.0,0,0,0,1,0,2025-08-04T14:00:15,1008102,0,"['Indie', 'Action']"
mall-simulator-2025-prologue,Mall Simulator 2025: Prologue,0,2025-07-30,False,0.0,0,1,0,1,222,2025-09-09T12:29:29,1007804,1,"['Casual', 'Indie', 'Simulation']"
crisis-in-the-kremlin-the-cold-war,Crisis in the Kremlin: The Cold War,0,2025-07-11,False,0.0,0,0,0,1,258,2025-07-14T09:24:11,1006567,0,"['Strategy', 'Indie', 'Simulation']"
52-0,52 / 0 = ∞,0,2025-07-03,False,0.0,0,0,0,1,197,2025-07-04T11:55:39,1006201,0,"['Indie', 'Adventure']"
whos-at-the-door,Who's at the door?,0,2025-07-18,False,0.0,0,0,0,1,0,2025-07-21T08:33:28,1007090,0,"['Indie', 'Adventure', 'Simulation']"
valiant-tactics,Valiant Tactics,0,2025-08-03,False,0.0,0,0,0,1,287,2025-09-06T12:46:47,1008231,1,"['Strategy', 'Indie', 'RPG']"
dungeon-explorers-2,Dungeon Explorers,0,2025-07-24,False,0.0,0,1,0,1,575,2025-09-18T01:26:43,1007347,1,"['Indie', 'Adventure', 'RPG']"
the-vault-logic-puzzle-box,The Vault: Logic Puzzle Box,0,2025-07-07,False,0.0,0,0,0,1,0,2025-07-11T03:52:28,1006362,0,['Casual']
school-666,School 666,0,2025-06-11,False,0.0,0,0,0,1,329,2025-06-13T05:30:56,1004764,0,"['Indie', 'Adventure', 'Action']"
sofia-in-exchange-for-lies,Sofia in Exchange for Lies,0,2025-07-02,False,0.0,0,0,0,1,134,2025-07-04T08:28:59,1006032,0,['Adventure']
the-diary-2,The Diary,0,2025-06-20,False,0.0,0,0,0,1,0,2025-06-23T09:38:44,1005469,0,"['Casual', 'Indie', 'RPG', 'Simulation']"
gridkeeper,Gridkeeper,0,2025-07-03,False,0.0,0,0,0,1,0,2025-07-04T12:08:25,1006210,0,"['Casual', 'Strategy', 'Indie', 'Simulation']"
the-pub-life-simulator-prologue,The Pub Life Simulator: Prologue,0,2025-07-15,False,0.0,0,0,0,1,141,2025-07-18T08:38:06,1006751,0,"['Casual', 'Indie', 'Simulation']"
striden,STRIDEN,3,2025-07-11,False,0.0,0,0,0,1,141,2025-07-14T10:35:46,1006623,0,['Action']
harem-of-lust-battle-cards,Harem of Lust: Battle Cards,0,2025-07-16,False,0.0,0,0,0,1,0,2025-07-18T12:47:20,1006945,0,"['Casual', 'Adventure']"
cumrooms,Cumrooms,0,2025-07-23,False,0.0,0,0,0,1,43,2025-07-25T07:47:28,1007396,0,"['Casual', 'Adventure']"
the-trials-2,The Trials 2,0,2025-06-23,False,0.0,0,0,0,1,312,2025-06-27T09:54:54,1005685,0,"['Casual', 'Adventure']"
earthion,Earthion,0,2025-07-31,False,0.0,0,0,0,1,230,2025-08-16T19:42:50,1007915,1,['Action']
sherlock-hidden-object-match-3-mystery,Sherlock: Hidden Object & Match-3 Mystery,0,2025-07-28,False,0.0,0,0,0,1,304,2025-08-01T07:07:38,1007703,0,['Casual']
sector-unknown,Sector Unknown,0,2025-07-16,False,0.0,0,0,0,1,436,2025-07-18T12:24:34,1006926,0,['RPG']
vr-kanojo,VR-Kanojo,0,2025-07-30,False,0.0,0,0,0,1,338,2025-08-01T10:49:08,1007860,0,['Adventure']
atomic-owl,Atomic Owl,0,2025-07-31,False,0.0,0,0,0,1,204,2025-08-01T12:42:30,994056,0,"['Indie', 'Adventure', 'Action']"
bum-revenge,Bum: Revenge,0,2025-07-30,False,0.0,0,0,0,1,220,2025-08-01T10:42:52,1007856,0,"['Indie', 'Adventure', 'Action', 'Simulation']"
no-sleep-for-kaname-date-from-ai-the-somnium-files,No Sleep For Kaname Date - From AI: THE SOMNIUM FILES,0,2025-07-25,False,0.0,0,0,0,1,266,2025-07-28T08:44:08,1007515,0,['Adventure']
mayday-trials,Mayday Trials,0,2025-06-17,False,0.0,0,0,0,1,307,2025-06-20T08:25:19,1005234,0,['Indie']
how-2-escape-lost-submarine,How 2 Escape: Lost Submarine,0,2025-06-24,False,0.0,0,0,0,1,115,2025-06-27T10:50:42,1005726,0,"['Casual', 'Indie', 'Adventure', 'Simulation']"
pattern-survivors-bullet-hell-roguelike,Pattern Survivors: Bullet Hell (Roguelike),0,2025-07-31,False,0.0,0,0,0,1,210,2025-06-10T12:08:44,1004659,0,"['Shooter', 'Action', 'RPG', 'Casual', 'Strategy', 'Arcade', 'Indie']"
that-one-otter-game-itch,That One Otter Game (itch),0,2025-06-13,False,0.0,0,0,0,1,0,2025-07-05T14:11:34,1006235,0,['Adventure']
blessed-burden,Blessed Burden,0,2025-06-18,True,0.0,0,0,0,1,250,2025-06-20T09:14:55,966106,0,"['Indie', 'Platformer', 'Adventure', 'Action']"
what-in-hell-is-bad,What in HELL is Bad?,0,2025-06-13,False,0.0,0,0,0,1,81,2025-06-16T05:06:02,1004890,0,['Simulation']
every-day-we-fight,Every Day We Fight,0,2025-07-09,False,0.0,0,0,0,1,405,2025-07-11T05:57:37,1002238,0,"['Strategy', 'Action', 'RPG']"
cooking-with-magic-2,Cooking with Magic,0,2025-06-24,False,0.0,0,0,0,1,0,2025-06-27T11:01:06,1005734,0,['Indie']
witchs-lewd-curse,Witch’s Lewd Curse,0,2025-07-11,False,0.0,0,0,0,1,249,2025-07-14T09:53:39,1006592,0,"['Casual', 'Indie', 'Adventure', 'RPG']"
village-tale,Village Tale,0,2025-07-27,False,0.0,0,1,0,1,0,2025-08-27T17:15:21,1007695,1,"['Casual', 'Strategy', 'Indie', 'Simulation']"
benny-bash,Benny Bash,0,2025-07-11,False,0.0,0,0,0,1,0,2025-07-14T08:34:17,1006533,0,"['Indie', 'Adventure']"
oh-bugger,"Oh, Bugger!",0,2025-06-19,False,0.0,0,0,0,1,501,2025-06-20T04:03:21,1005028,0,['Action']
astroplanet,AstroPlanet,0,2025-08-05,False,0.0,0,1,0,1,361,2025-09-29T20:05:16,1008284,1,"['Indie', 'Strategy', 'Adventure', 'Simulation']"
descenders-next,Descenders Next,0,2025-07-21,False,0.0,0,0,0,1,185,2025-07-25T04:52:17,1007263,0,"['Racing', 'Massively Multiplayer', 'Action', 'Sports']"
witch-of-eclipse,Witch of Eclipse,0,2025-06-13,False,0.0,0,0,0,1,0,2025-06-16T06:20:11,1004943,0,"['Indie', 'Adventure', 'RPG']"
cricket-captain-2025,Cricket Captain 2025,0,2025-06-27,False,0.0,0,0,0,1,0,2025-07-05T22:53:10,1005969,0,"['Strategy', 'Sports']"
you-shouldnt-be-here-2,You Shouldn't Be Here,0,2025-07-01,False,0.0,0,0,0,1,326,2025-07-04T10:28:01,1006127,0,"['Indie', 'Adventure']"
train-valley-origins,Train Valley Origins,69,2025-06-12,False,0.0,0,0,0,1,196,2025-06-13T06:54:37,1004835,0,"['Strategy', 'Indie', 'Simulation']"
hyper-chess-2,Hyper Chess,0,2025-08-06,False,0.0,0,0,0,1,0,2025-08-08T08:48:31,1008173,0,"['Strategy', 'Action']"
grimshire,Grimshire,0,2025-07-22,False,0.0,0,0,0,1,0,2025-07-25T06:12:50,1007322,0,"['Indie', 'RPG', 'Simulation']"
swat-commander-2,SWAT Commander,0,2025-07-31,False,0.0,0,0,0,1,399,2025-08-01T11:43:43,1007897,0,"['Indie', 'Action', 'Simulation']"
aura-kingdom-impact,Aura Kingdom - Impact,0,2025-06-30,False,0.0,0,0,0,1,217,2025-07-04T10:12:42,1006116,0,"['Massively Multiplayer', 'Adventure', 'Action', 'RPG']"
momentum-art-blast,MOMENTUM ART BLAST,0,2025-07-15,False,0.0,0,0,0,1,58,2025-07-18T11:54:09,1006904,0,['Casual']
madoka-magica-magia-exedra,Madoka Magica Magia Exedra,0,2025-07-16,False,0.0,0,0,0,1,560,2025-07-18T12:44:52,1006943,0,['RPG']
little-kingdom-rts,Little Kingdom RTS,0,2025-06-18,False,0.0,0,0,1,1,122,2025-08-10T22:06:37,1005274,1,"['Strategy', 'Indie', 'Action', 'Simulation']"
idle-waters,Idle Waters,0,2025-06-12,False,0.0,0,0,0,1,0,2025-06-13T06:44:49,1004827,0,"['Casual', 'Strategy', 'Indie', 'Simulation']"
paddle-paddle-paddle,Paddle Paddle Paddle,2,2025-07-25,False,0.0,0,0,0,1,309,2025-07-28T09:35:31,1007552,0,"['Casual', 'Racing', 'Sports']"
dont-let-me-fade,Don't Let Me Fade,0,2025-07-15,False,0.0,0,0,0,1,140,2025-07-18T11:07:11,1006867,0,"['Indie', 'Adventure']"
hypercore-2,HyperCore,0,2025-08-06,False,0.0,0,0,0,1,165,2025-08-08T11:45:36,370241,0,"['Racing', 'Adventure', 'Action', 'Casual', 'Indie']"
market-garden,MARKET GARDEN,0,2025-08-01,False,0.0,0,0,0,1,584,2025-08-04T12:10:38,1008082,0,['Action']
core-of-magic,Core Of Magic,0,2025-07-31,False,0.0,0,0,0,1,0,2025-08-01T06:21:03,1007666,0,"['Indie', 'RPG']"
crown-gambit,Crown Gambit,0,2025-06-18,False,0.0,0,0,0,1,418,2025-06-20T09:01:24,1005261,0,"['Indie', 'Strategy', 'Adventure', 'RPG']"
netattack,Net.Attack(),0,2025-06-19,False,0.0,0,0,0,1,0,2025-06-20T04:01:42,1005027,0,"['Indie', 'Action']"
recharge-4,Recharge,0,2025-07-28,False,0.0,0,0,0,1,0,2025-08-01T07:45:30,1007729,0,"['Racing', 'Indie', 'Simulation', 'Sports']"
cell-command,Cell Command,0,2025-06-19,False,0.0,0,1,0,1,210,2025-07-06T07:26:18,1005366,1,"['Casual', 'Strategy', 'Indie', 'RPG']"
heartworm-2,Heartworm,0,2025-07-31,False,0.0,0,0,0,1,199,2025-08-01T12:34:48,1007934,0,"['Indie', 'Adventure', 'Action']"
super-loco-world-cozy-train-automation,Super Loco World - Cozy Train Automation,0,2025-07-14,False,0.0,0,0,0,1,215,2025-07-18T09:41:30,1006800,0,"['Casual', 'Strategy', 'Indie', 'Simulation']"
the-ruin-wanderer,The Ruin Wanderer,0,2025-07-31,False,0.0,0,0,0,1,0,2025-08-01T11:56:14,1007906,0,['Adventure']
about-a-boy,About a Boy,0,2025-06-29,False,0.0,0,0,0,1,245,2025-06-30T05:14:26,974619,0,"['Casual', 'Indie', 'Adventure']"
kimochii-classroom,Kimochii Classroom,0,2025-08-02,False,0.0,0,0,0,1,0,2025-08-04T13:38:58,1008132,0,"['Casual', 'Indie', 'Simulation']"
merge-maestro,Merge Maestro,0,2025-06-19,False,0.0,0,0,0,1,188,2025-06-20T03:38:48,1005009,0,"['Strategy', 'Indie']"
nekopara-after,NEKOPARA After,3,2025-06-30,False,0.0,0,0,0,1,225,2025-07-04T08:38:29,1006040,0,"['Casual', 'Indie', 'Adventure']"
hidden-cats-in-rio-de-janeiro,Hidden Cats in Rio de Janeiro,0,2025-06-12,False,0.0,0,0,0,1,111,2025-06-13T05:40:08,1004771,0,"['Casual', 'Indie']"
robots-at-midnight,Robots at Midnight,0,2025-06-19,False,0.0,0,1,0,1,126,2025-08-29T21:15:42,1005301,1,"['Indie', 'Adventure', 'Action', 'RPG']"
click-and-conquer,Click and Conquer,0,2025-06-25,False,0.0,0,0,0,1,74,2025-06-27T12:17:25,1005784,0,"['Casual', 'Strategy', 'Simulation']"
omelet-you-cook,Omelet You Cook,0,2025-06-07,False,0.0,0,0,0,1,192,2025-06-09T10:07:27,1004612,0,"['Casual', 'Strategy', 'Indie', 'Action']"
vending-dokan-kozy-kiosk,Vending Dokan!: Kozy Kiosk,0,2025-06-07,False,0.0,0,0,0,1,387,2025-06-09T10:04:09,1004610,0,"['Casual', 'Indie', 'Simulation']"
big-dig-energy,Big Dig Energy,0,2025-07-11,False,0.0,0,1,0,1,0,2025-08-11T13:08:01,1006622,1,"['Casual', 'Indie', 'Adventure', 'Action']"
strange-jigsaws,Strange Jigsaws,0,2025-08-07,False,0.0,0,1,0,1,0,2025-08-11T23:30:33,1008170,1,"['Casual', 'Indie', 'Adventure']"
peak-game,PEAK Game,0,2025-06-16,False,0.0,0,1,0,1,59,2025-08-05T13:31:02,1005604,1,"['Indie', 'Adventure', 'Action']"
dread-not,Dread Not,0,2025-06-14,False,0.0,0,0,0,1,0,2025-06-16T06:50:36,1004962,0,['Indie']
mythos-book-one,"Mythos, Book One",0,2025-06-17,False,0.0,0,0,0,1,266,2025-06-20T07:46:54,1005202,0,"['Indie', 'RPG']"
bioysque,Bioysque,0,2025-06-12,False,0.0,0,0,0,1,0,2025-06-16T04:58:07,1004884,0,"['Indie', 'Adventure', 'Action', 'RPG']"
architect-life-a-house-design-simulator,Architect Life: A House Design Simulator,0,2025-06-19,False,0.0,0,0,0,1,332,2025-06-20T10:14:22,1005315,0,"['Indie', 'Simulation']"
dreadzone,DREADZONE,0,2025-07-17,False,0.0,0,0,0,1,509,2025-07-18T14:14:41,1007015,0,"['Indie', 'Adventure', 'Action']"
the-daily-life-of-serving-doll,The Daily Life of Serving Doll,0,2025-08-05,False,0.0,0,0,0,1,0,2025-08-08T10:35:57,1008254,0,"['Casual', 'RPG']"
demonic-mahjong,Demonic Mahjong,4,2025-07-15,False,0.0,0,0,0,1,346,2025-07-18T11:59:48,1006909,0,"['Casual', 'Strategy']"
the-loves-ordeal,The Love's Ordeal,0,2025-07-19,False,0.0,0,1,0,1,456,2025-09-24T01:52:31,1007196,1,"['Casual', 'Indie', 'RPG', 'Simulation']"
horror-night-with-tung-tung-tung-sahur,Horror Night with Tung Tung Tung Sahur,0,2025-07-30,False,0.0,0,1,0,1,377,2025-09-26T20:28:25,1007841,1,"['Strategy', 'Action', 'Simulation']"
digger-galactic-treasures,Digger: Galactic Treasures,0,2025-07-18,False,0.0,0,1,0,1,196,2025-09-07T17:18:10,1007110,1,"['Adventure', 'Action', 'Casual', 'Simulation', 'Indie']"
aurora-defense,Aurora Defense,0,2025-07-10,False,0.0,0,0,0,1,144,2025-07-14T09:02:00,1006554,0,"['Strategy', 'Indie']"
chinese-frontiers,Chinese Frontiers,0,2025-06-19,False,0.0,0,0,0,1,585,2025-06-20T10:31:06,1005327,0,"['Adventure', 'Action', 'RPG', 'Simulation']"
killbeat,KILLBEAT,0,2025-07-21,False,0.0,0,1,0,1,0,2025-08-23T15:57:02,1007266,1,"['Indie', 'Action']"
pager,PAGER,0,2025-08-06,False,0.0,0,0,0,1,0,2025-08-08T11:49:12,1008307,0,"['Indie', 'Adventure', 'Simulation']"
upwards-rain-the-post-office-of-farewells,"Upwards, Rain! The Post Office of Farewells",0,2025-07-01,False,0.0,0,0,0,1,89,2025-07-04T11:00:09,1006155,0,"['Casual', 'Indie', 'Adventure']"
morgan-metal-detective,Morgan: Metal Detective,0,2025-07-30,False,0.0,0,0,0,1,201,2025-08-01T09:38:22,1007811,0,['Adventure']
noobs-are-coming,Noobs Are Coming,0,2025-07-15,False,0.0,0,1,0,1,353,2025-10-04T07:42:11,1006874,1,"['Casual', 'Indie', 'Action', 'RPG']"
bang-bang-barrage,Bang Bang Barrage,0,2025-08-07,False,0.0,0,0,0,1,0,2025-08-11T08:37:29,1008454,0,"['Casual', 'Indie', 'Adventure']"
nidana,NIDANA,0,2025-07-27,False,0.0,0,0,0,1,242,2025-08-01T07:00:30,1007698,0,['Adventure']
the-guardian-of-nature,The Guardian of Nature,0,2025-06-07,False,0.0,0,0,0,1,331,2025-06-09T09:53:02,1004602,0,"['Casual', 'Adventure']"
death-ring-second-impact,Death Ring: Second Impact,0,2025-07-11,False,0.0,0,0,0,1,337,2025-07-14T09:34:04,1006575,0,['Strategy']
scootx,ScootX,1,2025-07-03,False,0.0,0,0,0,1,0,2025-07-07T08:27:12,1006246,0,"['Casual', 'Indie', 'Simulation', 'Sports']"
fishing-friends-3d,Fishing Friends 3D,0,2025-07-03,False,0.0,0,0,0,1,157,2025-07-04T11:57:09,1006202,0,"['Casual', 'Indie', 'Simulation', 'Sports']"
project-silverfish,Project Silverfish,0,2025-06-25,False,0.0,0,0,0,1,430,2025-06-27T12:56:17,1005810,0,"['Indie', 'Adventure', 'Action']"
vessels-of-decay,Vessels of Decay,0,2025-06-19,False,0.0,0,0,0,1,183,2025-06-20T10:56:57,999866,0,"['Adventure', 'Action', 'RPG']"
strings-of-fate-xi-magic-dream,Strings of Fate XI: Magic dream,0,2025-07-17,False,0.0,0,0,0,1,494,2025-07-18T14:36:32,1007029,0,['Adventure']
gold-minerclassic-edition,Gold Miner:Classic Edition,1,2025-07-20,False,0.0,0,0,0,1,83,2025-07-21T11:04:49,1007199,0,"['Action', 'Casual', 'Strategy', 'Simulation', 'Indie']"
elf-adventure-the-lost-castle,Elf Adventure: The Lost Castle,0,2025-08-03,False,0.0,0,0,0,1,438,2025-08-04T13:58:54,1008146,0,"['Adventure', 'Action', 'RPG', 'Simulation']"
rusty-rangers,Rusty Rangers,0,2025-07-31,False,0.0,0,1,0,1,50,2025-08-28T06:15:14,1007676,1,"['Indie', 'Adventure', 'Action']"
condo,Condo,0,2025-06-24,False,0.0,0,0,0,1,0,2025-06-27T11:19:56,1005750,0,"['Indie', 'Adventure']"
escape-from-timokha-2-army,ESCAPE FROM TIMOKHA 2: ARMY,0,2025-06-20,False,0.0,0,0,0,1,0,2025-06-23T11:06:13,1005534,0,"['Indie', 'Adventure', 'Action']"
hunters-inc,Hunters Inc,0,2025-07-14,False,0.0,0,0,0,1,227,2025-07-18T09:34:48,1006795,0,['Action']
oreblaze,OREBLAZE,0,2025-07-11,False,0.0,0,0,0,1,108,2025-07-14T09:46:50,1006586,0,"['Casual', 'Indie', 'Action']"
day-of-the-shell,Day of the Shell,0,2025-07-28,False,0.0,0,1,0,1,228,2025-08-10T12:40:06,1007034,1,['Strategy']
lakeside-bar,Lakeside Bar,0,2025-07-30,False,0.0,0,0,0,1,430,2025-08-01T11:10:06,1007876,0,"['Casual', 'Indie', 'Simulation']"
twisted-gallery-yi-guan,Twisted Gallery 异馆,0,2025-07-23,False,0.0,0,0,0,1,0,2025-07-25T07:38:26,1007388,0,"['Casual', 'Indie', 'Adventure', 'Simulation']"
deadcam-analog-survival-horror,DEADCAM | ANALOG • SURVIVAL • HORROR,0,2025-07-10,False,0.0,0,1,0,1,224,2025-08-14T17:21:48,1006469,1,"['Indie', 'Adventure', 'Action']"
another-farm-roguelike-rebirth,Another Farm Roguelike: Rebirth,0,2025-08-01,False,0.0,0,1,0,1,265,2025-08-25T02:00:06,1008021,1,"['Strategy', 'Indie', 'Simulation']"
fallstruktur,FALLSTRUKTUR,0,2025-08-06,False,0.0,0,1,0,1,131,2025-08-28T21:34:06,1008301,1,"['Indie', 'Action']"
fallen-brand-new-world,Fallen / Brand New World,0,2025-06-24,False,0.0,0,0,0,1,211,2025-06-27T11:13:37,1005744,0,['Simulation']
the-explorator,The Explorator,0,2025-06-07,False,0.0,0,0,0,1,206,2025-06-09T10:10:16,1004614,0,"['Adventure', 'Action']"
eyes-on-the-exam,EYES ON THE EXAM,0,2025-07-08,False,0.0,0,0,0,1,0,2025-07-11T04:42:37,1006401,0,"['Indie', 'Simulation']"
three-legions-erosion-of-the-abyss,Three Legions: Erosion of the Abyss,0,2025-06-25,False,0.0,0,0,0,1,104,2025-06-27T12:51:56,1005807,0,['Strategy']
antro,Antro,0,2025-06-27,False,0.0,0,1,0,1,0,2025-07-25T19:34:09,1005933,1,"['Indie', 'Adventure', 'Action']"
shuffle-tactics,Shuffle Tactics,0,2025-06-24,False,0.0,0,0,0,1,238,2025-06-27T10:35:48,1005713,0,"['Strategy', 'Indie', 'RPG']"
lusty-chapters,Lusty Chapters,0,2025-07-25,False,0.0,0,1,0,1,506,2025-07-29T17:10:41,1007527,1,"['Casual', 'Adventure', 'RPG', 'Simulation']"
slut-metamorphosis,Slut Metamorphosis,0,2025-07-28,False,0.0,0,0,0,1,0,2025-08-01T07:36:12,1007722,0,"['Casual', 'Indie']"
polytopia,Polytopia,0,2025-06-30,False,0.0,0,0,0,1,0,2025-07-04T09:57:05,1006104,0,"['Adventure', 'Action', 'RPG']"
grand-emprise-2-portals-apart,Grand Emprise 2: Portals Apart,0,2025-08-05,False,0.0,0,1,0,1,159,2025-09-20T23:18:52,1008178,1,"['Adventure', 'Action', 'RPG', 'Simulation', 'Indie']"
milfy-way-space-orgasm,Milfy Way: Space Orgasm 🪐🔞,0,2025-07-19,False,0.0,0,1,0,1,519,2025-09-17T02:33:38,1007185,1,"['Casual', 'Adventure', 'Simulation']"
hololive-holos-hanafuda,hololive Holo's Hanafuda,0,2025-07-30,False,0.0,0,0,0,1,0,2025-08-01T09:57:24,1007826,0,"['Casual', 'Adventure']"
awita-journey-of-hope,Awita: Journey of Hope,0,2025-06-18,False,0.0,0,0,0,1,423,2025-06-20T08:40:45,1005243,0,"['Indie', 'Adventure', 'Action']"
love-cult,Love Cult,0,2025-06-30,False,0.0,0,0,0,1,110,2025-07-04T09:54:15,1006101,0,"['Indie', 'Simulation']"
self-simulated,Self Simulated,0,2025-07-10,False,0.0,0,0,0,0,0,2025-05-12T12:29:09,1003015,0,"['Platformer', 'Indie', 'Action']"
interactive-sex-futanari-incest-episode-3,Interactive Sex - Futanari Incest - Episode 3,0,2025-06-15,False,0.0,0,0,0,0,0,2025-06-16T04:35:35,1004868,0,"['Casual', 'Indie', 'Simulation']"
yee-haw-4,Yee-Haw!!,0,2025-06-13,False,0.0,0,0,0,0,0,2025-06-16T04:43:48,1004874,0,"['Casual', 'Adventure', 'Action']"
kingless-dungeon,Kingless Dungeon,0,2025-06-13,False,0.0,0,0,0,0,0,2025-06-16T05:09:50,1004893,0,"['Adventure', 'Action']"
sad-virus-western,Sad Virus Western,0,2025-06-13,False,0.0,0,0,0,0,0,2025-06-16T05:03:16,1004888,0,"['Indie', 'Adventure', 'Simulation']"
dont-turn-back,Don't Turn Back,0,2025-06-12,False,0.0,0,0,0,0,0,2025-06-16T05:00:35,1004886,0,['Indie']
the-hunters-path,The Hunter's Path,0,2025-06-13,False,0.0,0,0,0,0,0,2025-06-16T05:04:40,1004889,0,['Adventure']
rocket-automashapes,Rocket Automashapes,0,2025-06-13,False,0.0,0,0,0,0,0,2025-06-16T05:15:38,1004897,0,"['Casual', 'Strategy', 'Indie', 'Simulation']"
buck-trucker-in-rowdy-business,Buck Trucker in Rowdy Business,0,2025-06-13,False,0.0,0,0,0,0,0,2025-06-16T05:17:30,1004898,0,"['Indie', 'Adventure', 'RPG']"
craball-2,Craball,0,2025-06-13,False,0.0,0,0,0,0,0,2025-06-16T05:19:21,1004899,0,"['Casual', 'Sports']"
master-hanzi-hsk1,Master Hanzi HSK1,0,2025-06-13,False,0.0,0,0,0,0,0,2025-06-16T05:21:50,1004901,0,['Casual']
paranormal-torment,Paranormal Torment,0,2025-06-13,False,0.0,0,0,0,0,0,2025-06-16T05:35:58,1004909,0,"['Indie', 'Adventure', 'Simulation']"
math-challenge-ar,Math Challenge AR,0,2025-06-13,False,0.0,0,0,0,0,0,2025-06-16T05:38:57,1004911,0,"['Casual', 'Indie', 'Action']"
chinese-style-school,Chinese style school,0,2025-06-15,False,0.0,0,0,0,0,0,2025-06-16T06:48:17,1004960,0,"['Casual', 'Indie', 'Simulation']"
maze-lovers-memorial,Maze Lovers Memorial,0,2025-06-14,False,0.0,0,0,0,0,0,2025-06-16T06:36:56,1004957,0,"['Casual', 'Indie']"
rhythm-town-music-visualizer,Rhythm Town: Music Visualizer,0,2025-06-14,False,0.0,0,0,0,0,0,2025-06-16T06:34:42,1004955,0,"['Casual', 'Strategy', 'Indie', 'Simulation']"
flying-bird-4,Flying Bird,0,2025-06-14,False,0.0,0,0,0,0,0,2025-06-16T06:32:28,1004953,0,"['Casual', 'Adventure']"
wei-ze-zhi-lu,未择之路,0,2025-06-15,False,0.0,0,0,0,0,0,2025-06-16T06:53:44,1004965,0,"['RPG', 'Simulation']"
weed-wacker-warrior-2,Weed Wacker Warrior,0,2025-06-13,False,0.0,0,0,0,0,0,2025-06-16T05:45:47,1004916,0,"['Casual', 'Indie', 'Adventure', 'Action']"
backrooms-final-exam,Backrooms: Final Exam,0,2025-06-13,False,0.0,0,0,0,0,0,2025-06-16T05:53:21,1004922,0,"['Indie', 'Adventure', 'Simulation']"
fcs-the-bean-heist,FCS: The Bean Heist,0,2025-06-13,False,0.0,0,0,0,0,0,2025-06-16T05:49:59,1004919,0,"['Indie', 'Strategy', 'Adventure', 'Action']"
big-winner,Big Winner,0,2025-06-13,False,0.0,0,0,0,0,0,2025-06-16T06:21:24,1004944,0,"['Strategy', 'Indie', 'RPG', 'Simulation']"
free-strategy-chess-game,Free Strategy Chess Game,0,2025-06-14,False,0.0,0,0,0,0,0,2025-06-16T06:27:13,1004949,0,"['Casual', 'Strategy', 'Indie']"
spacefighter-rukia-2,Spacefighter Rukia 2,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T04:32:20,1004717,0,"['Indie', 'Action', 'RPG']"
carrom-20-kyrm-20,Carrom 2.0 || كيرم 2.0,0,2025-06-10,False,0.0,0,0,0,0,0,2025-06-13T04:14:49,1004706,0,['Casual']
galaxy-engine,Galaxy Engine,0,2025-06-10,False,0.0,0,0,0,0,0,2025-06-13T04:41:53,1004726,0,"['Casual', 'Indie', 'Simulation']"
hgmgame-bee,hgmGame-bee,0,2025-06-10,False,0.0,0,0,0,0,0,2025-06-13T04:37:29,1004722,0,['Casual']
100-cats-belgrade,100 Cats Belgrade,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T04:28:55,1004714,0,"['Casual', 'Indie']"
2048x2048,2048x2048,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T05:37:22,1004769,0,"['Casual', 'Indie']"
incredible-dracula-license-to-relax,Incredible Dracula: License to Relax,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T05:24:24,1004759,0,"['Casual', 'Strategy', 'Adventure']"
cantaloupe-chronicle,Cantaloupe Chronicle,0,2025-06-09,False,0.0,0,0,0,0,0,2025-06-13T04:27:48,1004713,0,['Adventure']
flappy-smile,Flappy Smile,0,2025-06-11,False,0.0,0,0,0,0,0,2025-06-13T05:57:43,1004786,0,['Simulation']
